timestamp_unix,t_in,t_ext,rh,pwm,door,ctrl_mode,phase,session_id,scenario,t_pred,err,integral,kp,ki,kd
1778983932,36.78,31.15,52.50,40,1,tinyml,,,,38.780,0.000,0.000,0.000,0.000,0.000
1778983937,36.86,31.14,52.30,40,1,tinyml,,,,38.860,0.000,0.000,0.000,0.000,0.000
1778983942,36.94,31.15,52.20,40,1,tinyml,,,,38.940,0.000,0.000,0.000,0.000,0.000
1778983947,36.97,31.14,52.10,40,1,tinyml,,,,38.970,0.000,0.000,0.000,0.000,0.000
1778983952,37.06,31.16,52.00,0,1,tinyml,,,,39.060,0.000,0.000,0.000,0.000,0.000
1778983957,37.13,31.16,51.80,0,1,tinyml,,,,39.130,0.000,0.000,0.000,0.000,0.000
1778983962,37.24,31.15,51.70,0,1,tinyml,,,,39.240,0.000,0.000,0.000,0.000,0.000
1778983967,37.30,31.16,51.50,0,1,tinyml,,,,39.300,0.000,0.000,0.000,0.000,0.000
1778983972,37.31,31.18,51.40,0,1,tinyml,,,,39.310,0.000,0.000,0.000,0.000,0.000
1778983977,37.39,31.18,51.30,0,1,tinyml,,,,39.390,0.000,0.000,0.000,0.000,0.000
1778983982,37.41,31.21,51.30,0,1,tinyml,,,,39.410,0.000,0.000,0.000,0.000,0.000
1778983987,37.45,31.19,51.20,0,1,tinyml,,,,39.450,0.000,0.000,0.000,0.000,0.000
1778983992,37.47,31.21,51.20,0,1,tinyml,,,,39.470,0.000,0.000,0.000,0.000,0.000
1778983997,37.47,31.21,51.20,0,1,tinyml,,,,39.470,0.000,0.000,0.000,0.000,0.000
1778984002,37.47,31.24,51.20,0,1,tinyml,,,,39.470,0.000,0.000,0.000,0.000,0.000
1778984007,37.49,31.21,51.20,0,1,tinyml,,,,39.490,0.000,0.000,0.000,0.000,0.000
1778984012,37.47,31.18,51.20,0,1,tinyml,,,,39.470,0.000,0.000,0.000,0.000,0.000
1778984017,37.41,31.22,51.20,0,1,tinyml,,,,39.410,0.000,0.000,0.000,0.000,0.000
1778984022,37.41,31.21,51.20,0,1,tinyml,,,,39.410,0.000,0.000,0.000,0.000,0.000
1778984027,37.38,31.19,51.20,0,1,tinyml,,,,39.380,0.000,0.000,0.000,0.000,0.000
1778984032,37.38,31.19,51.30,0,1,tinyml,,,,39.380,0.000,0.000,0.000,0.000,0.000
1778984037,37.31,31.19,51.30,0,1,tinyml,,,,39.310,0.000,0.000,0.000,0.000,0.000
1778984042,37.28,31.19,51.40,0,1,tinyml,,,,39.280,0.000,0.000,0.000,0.000,0.000
1778984047,37.26,31.19,51.40,0,1,tinyml,,,,39.260,0.000,0.000,0.000,0.000,0.000
1778984052,37.20,31.19,51.50,0,1,tinyml,,,,39.200,0.000,0.000,0.000,0.000,0.000
1778984057,37.17,31.18,51.60,0,1,tinyml,,,,39.170,0.000,0.000,0.000,0.000,0.000
1778984062,37.13,31.19,51.70,0,1,tinyml,,,,39.130,0.000,0.000,0.000,0.000,0.000
1778984067,37.10,31.15,51.80,0,1,tinyml,,,,39.100,0.000,0.000,0.000,0.000,0.000
1778984072,37.03,31.19,51.90,0,1,tinyml,,,,39.030,0.000,0.000,0.000,0.000,0.000
1778984077,37.01,31.18,52.00,0,1,tinyml,,,,39.010,0.000,0.000,0.000,0.000,0.000
1778984082,36.94,31.18,52.00,0,1,tinyml,,,,38.940,0.000,0.000,0.000,0.000,0.000
1778984087,36.92,31.18,52.10,0,1,tinyml,,,,38.920,0.000,0.000,0.000,0.000,0.000
1778984092,36.86,31.19,52.20,0,1,tinyml,,,,38.860,0.000,0.000,0.000,0.000,0.000
1778984097,36.82,31.19,52.30,0,1,tinyml,,,,38.820,0.000,0.000,0.000,0.000,0.000
1778984102,36.82,31.19,52.30,0,1,tinyml,,,,38.820,0.000,0.000,0.000,0.000,0.000
1778984107,36.76,31.24,52.40,0,1,tinyml,,,,38.760,0.000,0.000,0.000,0.000,0.000
1778984112,36.72,31.19,52.50,0,1,tinyml,,,,38.720,0.000,0.000,0.000,0.000,0.000
1778984117,36.68,31.21,52.50,1,1,tinyml,,,,38.680,0.000,0.000,0.000,0.000,0.000
1778984122,36.65,31.18,52.60,2,1,tinyml,,,,38.650,0.000,0.000,0.000,0.000,0.000
1778984127,36.62,31.21,52.70,4,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984132,36.62,31.19,52.70,4,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
1778984137,36.59,31.22,52.70,6,1,tinyml,,,,38.590,0.000,0.000,0.000,0.000,0.000
1778984142,36.57,31.21,52.70,7,1,tinyml,,,,38.570,0.000,0.000,0.000,0.000,0.000
1778984147,36.61,31.21,52.70,7,1,tinyml,,,,38.610,0.000,0.000,0.000,0.000,0.000
1778984152,36.63,31.21,52.70,7,1,tinyml,,,,38.630,0.000,0.000,0.000,0.000,0.000
1778984157,36.62,31.18,52.70,8,1,tinyml,,,,38.620,0.000,0.000,0.000,0.000,0.000
